Latitude,Longitude,Speed,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Timestamp,Speed_m/s,Kinetic_Energy,Total_Acceleration
40.228786,29.008985,42.43,-0.47,0.21,8.93,0.03,0.01,-0.01,2024-05-03 14:41:14.140,11.786111111111111,451465.3491512346,8.944825319703007
40.228786,29.008985,42.43,-0.57,0.63,9.68,-0.01,-0.0,-0.02,2024-05-03 14:41:15.140,11.786111111111111,451465.3491512346,9.717211534179958
40.228786,29.008985,42.43,-0.87,0.66,10.19,-0.0,-0.01,-0.02,2024-05-03 14:41:16.140,11.786111111111111,451465.3491512346,10.248346208047423
40.228786,29.008985,42.43,-0.66,0.4,10.81,0.01,-0.01,-0.02,2024-05-03 14:41:17.140,11.786111111111111,451465.3491512346,10.837513552471343
40.228786,29.008985,42.43,-0.44,0.04,10.2,0.02,-0.0,-0.01,2024-05-03 14:41:18.140,11.786111111111111,451465.3491512346,10.209564143488203
40.228786,29.008985,42.43,-0.4,0.98,11.23,0.01,-0.0,-0.02,2024-05-03 14:41:19.140,11.786111111111111,451465.3491512346,11.279773933904881
40.228687,29.008981,39.69,-1.82,0.61,9.34,0.04,0.01,-0.01,2024-05-03 14:41:20.140,11.025,395039.53125000006,9.535203196576358
40.228687,29.008981,39.69,-0.17,0.59,9.76,-0.01,-0.01,-0.02,2024-05-03 14:41:21.140,11.025,395039.53125000006,9.77929445307789
40.228687,29.008981,39.69,-0.84,0.66,10.33,0.01,0.0,-0.03,2024-05-03 14:41:22.140,11.025,395039.53125000006,10.385090274041916
40.228687,29.008981,39.69,-0.42,0.68,11.05,0.01,0.0,-0.02,2024-05-03 14:41:23.140,11.025,395039.53125000006,11.078867270619321
40.228687,29.008981,39.69,-0.52,1.05,11.11,-0.01,-0.0,-0.02,2024-05-03 14:41:24.140,11.025,395039.53125000006,11.17161581867189
40.228687,29.008981,39.69,0.3,-0.04,11.39,0.04,-0.0,-0.01,2024-05-03 14:41:25.140,11.025,395039.53125000006,11.394020361575627
40.228687,29.008981,39.69,-0.79,0.93,9.87,0.04,0.0,-0.02,2024-05-03 14:41:26.140,11.025,395039.53125000006,9.94514454394706
40.228687,29.008981,39.69,-0.37,1.05,9.22,-0.02,-0.01,-0.03,2024-05-03 14:41:27.140,11.025,395039.53125000006,9.286969365729599
40.228687,29.008981,39.69,-1.52,0.44,8.54,0.06,-0.01,-0.01,2024-05-03 14:41:28.140,11.025,395039.53125000006,8.685367004335511
40.228595,29.008977,36.6,-0.41,0.69,10.56,0.01,-0.02,-0.02,2024-05-03 14:41:29.140,10.166666666666666,335923.61111111107,10.59045796932314
40.228595,29.008977,36.6,3.79,1.94,11.04,0.07,-0.03,0.02,2024-05-03 14:41:30.140,10.166666666666666,335923.61111111107,11.832552556401344
40.228595,29.008977,36.6,-0.04,0.19,12.27,0.04,-0.04,0.05,2024-05-03 14:41:31.140,10.166666666666666,335923.61111111107,12.271536171156404
40.228595,29.008977,36.6,0.48,-0.02,9.43,-0.01,-0.04,0.05,2024-05-03 14:41:32.140,10.166666666666666,335923.61111111107,9.44222960957845
40.228595,29.008977,36.6,-0.23,-0.2,8.67,0.04,0.0,0.05,2024-05-03 14:41:33.140,10.166666666666666,335923.61111111107,8.675355900480394
40.228595,29.008977,36.6,-0.51,0.23,9.61,0.01,0.01,0.04,2024-05-03 14:41:34.140,10.166666666666666,335923.61111111107,9.626271344606904
40.228595,29.008977,36.6,0.17,-0.3,9.5,0.01,0.02,0.01,2024-05-03 14:41:35.140,10.166666666666666,335923.61111111107,9.506255834975198
40.228595,29.008977,36.6,-0.08,-0.4,10.05,0.0,0.04,0.0,2024-05-03 14:41:36.140,10.166666666666666,335923.61111111107,10.05827520005294
40.228507,29.008977,32.67,0.1,0.1,10.32,0.01,0.07,-0.01,2024-05-03 14:41:37.140,9.075,267655.78124999994,10.320968946760765
40.228507,29.008977,32.67,-0.05,0.0,9.09,0.01,0.03,-0.01,2024-05-03 14:41:38.140,9.075,267655.78124999994,9.090137512711236
40.228507,29.008977,32.67,-0.6,0.02,11.51,-0.04,-0.0,-0.02,2024-05-03 14:41:39.140,9.075,267655.78124999994,11.525645318158979
40.228507,29.008977,32.67,-0.92,0.0,10.45,0.01,-0.0,-0.01,2024-05-03 14:41:40.140,9.075,267655.78124999994,10.490419438706919
40.228507,29.008977,32.67,-0.61,0.17,10.34,0.02,-0.02,-0.01,2024-05-03 14:41:41.140,9.075,267655.78124999994,10.359372567873017
40.228427,29.008979,31.97,-0.28,0.42,10.8,0.02,-0.01,-0.02,2024-05-03 14:41:42.140,8.880555555555556,256308.86766975312,10.811789861072958
40.228427,29.008979,31.97,1.01,0.92,8.72,0.02,-0.01,-0.01,2024-05-03 14:41:43.140,8.880555555555556,256308.86766975312,8.826375246951605
40.228427,29.008979,31.97,-1.06,-0.85,8.19,0.05,0.02,-0.0,2024-05-03 14:41:44.140,8.880555555555556,256308.86766975312,8.30193953242253
40.228427,29.008979,31.97,-0.75,0.41,9.75,0.01,0.01,-0.01,2024-05-03 14:41:45.140,8.880555555555556,256308.86766975312,9.787394954736424
40.228427,29.008979,31.97,-0.77,0.78,9.69,0.04,0.02,-0.01,2024-05-03 14:41:46.140,8.880555555555556,256308.86766975312,9.75178957935414
40.228427,29.008979,31.97,-0.29,0.9,10.56,0.03,0.03,-0.0,2024-05-03 14:41:47.140,8.880555555555556,256308.86766975312,10.602249761253505
40.228351,29.008981,30.63,-0.6,1.14,9.64,0.03,-0.0,-0.01,2024-05-03 14:41:48.140,8.508333333333333,235273.14236111107,9.725697918401538
40.228351,29.008981,30.63,-0.95,1.42,12.27,0.01,0.01,-0.01,2024-05-03 14:41:49.140,8.508333333333333,235273.14236111107,12.388373581709587
40.228351,29.008981,30.63,0.23,0.73,10.36,0.03,0.01,-0.0,2024-05-03 14:41:50.140,8.508333333333333,235273.14236111107,10.388233728598909
40.228351,29.008981,30.63,-0.84,1.32,9.76,0.0,0.0,-0.01,2024-05-03 14:41:51.140,8.508333333333333,235273.14236111107,9.884614307093626
40.228351,29.008981,30.63,-0.02,1.04,10.3,0.01,-0.01,-0.01,2024-05-03 14:41:52.140,8.508333333333333,235273.14236111107,10.352391028163494
40.228351,29.008981,30.63,-0.83,0.16,9.07,0.0,0.0,-0.01,2024-05-03 14:41:53.140,8.508333333333333,235273.14236111107,9.109302937107758
40.228351,29.008981,30.63,0.1,0.61,11.29,-0.03,-0.01,-0.02,2024-05-03 14:41:54.140,8.508333333333333,235273.14236111107,11.30690939204874
40.228279,29.008983,29.37,-0.14,0.71,10.09,-0.03,-0.03,-0.02,2024-05-03 14:41:55.140,8.158333333333333,216314.80902777775,10.115918149135055
40.228279,29.008983,29.37,-0.13,0.44,9.56,0.01,-0.01,-0.02,2024-05-03 14:41:56.140,8.158333333333333,216314.80902777775,9.571003082227067
40.228279,29.008983,29.37,-0.81,0.91,9.6,0.01,-0.01,-0.0,2024-05-03 14:41:57.140,8.158333333333333,216314.80902777775,9.676993334708875
40.228279,29.008983,29.37,0.84,1.73,8.85,0.03,-0.02,-0.01,2024-05-03 14:41:58.140,8.158333333333333,216314.80902777775,9.05654459493244
40.228279,29.008983,29.37,-0.78,0.78,9.59,0.03,-0.0,-0.0,2024-05-03 14:41:59.140,8.158333333333333,216314.80902777775,9.65323261917996
40.228279,29.008983,29.37,-1.25,0.59,9.45,0.03,0.02,-0.01,2024-05-03 14:42:00.140,8.158333333333333,216314.80902777775,9.550554957697484
40.228279,29.008983,29.37,-0.59,1.18,9.92,-0.02,-0.02,-0.01,2024-05-03 14:42:01.140,8.158333333333333,216314.80902777775,10.00734230452821
40.228164,29.008985,20.93,-0.67,-0.29,10.23,0.0,0.02,-0.03,2024-05-03 14:42:02.140,5.813888888888889,109854.23804012347,10.256017745694477
40.228118,29.008983,19.11,-0.58,-0.04,10.35,0.02,-0.01,-0.03,2024-05-03 14:42:03.140,5.308333333333334,91579.80902777778,10.366315642502885
40.228118,29.008983,19.11,-1.34,0.02,10.95,0.01,0.02,-0.02,2024-05-03 14:42:04.140,5.308333333333334,91579.80902777778,11.031704310758153
40.227821,29.009183,17.22,1.37,-0.59,10.26,-0.01,0.01,0.27,2024-05-03 14:42:05.140,4.783333333333333,74360.90277777778,10.367863810833937
40.227867,29.009206,20.35,0.78,-0.52,10.25,0.0,0.01,0.19,2024-05-03 14:42:06.140,5.652777777777778,103850.16396604938,10.292779022207753
40.227867,29.009206,20.35,0.69,-0.83,9.51,-0.02,0.02,0.15,2024-05-03 14:42:07.140,5.652777777777778,103850.16396604938,9.571055323212796
40.227924,29.009218,24.35,0.87,-0.87,10.44,0.0,0.03,0.07,2024-05-03 14:42:08.140,6.763888888888889,148688.12692901236,10.512249997027277
40.227924,29.009218,24.35,0.29,-1.16,10.72,0.0,0.02,0.06,2024-05-03 14:42:09.140,6.763888888888889,148688.12692901236,10.786477645645034
40.227924,29.009218,24.35,0.16,-0.89,9.72,0.01,0.02,0.05,2024-05-03 14:42:10.140,6.763888888888889,148688.12692901236,9.761972136817437
40.227924,29.009218,24.35,-0.23,-0.89,10.11,0.02,0.01,0.02,2024-05-03 14:42:11.140,6.763888888888889,148688.12692901236,10.151704290413507
40.227924,29.009218,24.35,0.22,-1.11,9.48,0.04,0.02,0.03,2024-05-03 14:42:12.140,6.763888888888889,148688.12692901236,9.54729804709165
40.227924,29.009218,24.35,0.11,-0.86,10.41,0.02,0.01,0.01,2024-05-03 14:42:13.140,6.763888888888889,148688.12692901236,10.446042312761326
40.227989,29.009223,25.5,0.76,-1.13,10.49,-0.01,-0.01,0.0,2024-05-03 14:42:14.140,7.083333333333333,163064.2361111111,10.578024390215784
40.227989,29.009223,25.5,-0.4,-0.33,9.99,0.02,0.0,-0.0,2024-05-03 14:42:15.140,7.083333333333333,163064.2361111111,10.00344940508023
40.227989,29.009223,25.5,0.08,-1.16,9.54,-0.02,-0.01,0.0,2024-05-03 14:42:16.140,7.083333333333333,163064.2361111111,9.610598316442113
40.227989,29.009223,25.5,-0.57,-0.64,10.27,0.04,0.01,-0.0,2024-05-03 14:42:17.140,7.083333333333333,163064.2361111111,10.305697453350744
40.227989,29.009223,25.5,-0.06,-0.66,10.88,0.03,0.01,-0.01,2024-05-03 14:42:18.140,7.083333333333333,163064.2361111111,10.900165136363762
40.227989,29.009223,25.5,-0.16,-0.72,9.64,0.03,0.01,-0.01,2024-05-03 14:42:19.140,7.083333333333333,163064.2361111111,9.668174595030854
40.228057,29.009223,25.5,-0.18,-1.2,8.37,0.02,-0.01,-0.01,2024-05-03 14:42:20.140,7.083333333333333,163064.2361111111,8.45749963050546
40.228057,29.009223,25.5,-0.06,-0.6,10.3,0.02,0.01,-0.01,2024-05-03 14:42:21.140,7.083333333333333,163064.2361111111,10.31763538801406
40.228057,29.009223,25.5,-0.1,-0.88,9.04,0.02,-0.01,-0.01,2024-05-03 14:42:22.140,7.083333333333333,163064.2361111111,9.083281345416973
40.228057,29.009223,25.5,-0.35,-0.7,10.54,0.03,-0.01,-0.01,2024-05-03 14:42:23.140,7.083333333333333,163064.2361111111,10.5690160374559
40.228057,29.009223,25.5,-0.59,-0.31,11.62,0.0,-0.01,-0.0,2024-05-03 14:42:24.140,7.083333333333333,163064.2361111111,11.639097903188201
40.22813,29.009227,31.24,-0.4,-0.29,11.61,0.02,-0.01,-0.0,2024-05-03 14:42:25.140,8.677777777777777,244737.4382716049,11.620507734174096
40.22813,29.009227,31.24,-0.23,-1.16,10.57,-0.0,0.01,-0.01,2024-05-03 14:42:26.140,8.677777777777777,244737.4382716049,10.63594847674621
40.22813,29.009227,31.24,-0.24,-0.82,9.67,0.01,0.01,-0.01,2024-05-03 14:42:27.140,8.677777777777777,244737.4382716049,9.707672223555964
40.22813,29.009227,31.24,0.06,-0.41,8.62,0.0,0.01,-0.01,2024-05-03 14:42:28.140,8.677777777777777,244737.4382716049,8.629953649933467
40.22813,29.009227,31.24,-0.49,-0.31,9.25,0.04,0.02,0.0,2024-05-03 14:42:29.140,8.677777777777777,244737.4382716049,9.26815515623255
40.22821,29.009225,32.43,-0.41,-0.35,9.68,0.01,-0.01,-0.01,2024-05-03 14:42:30.140,9.008333333333333,263737.72569444444,9.69499871067552
40.228294,29.009222,33.98,0.19,-0.55,9.74,-0.0,-0.01,-0.01,2024-05-03 14:42:31.140,9.438888888888888,289551.02623456786,9.757366447971503
40.228294,29.009222,33.98,-0.89,-0.74,10.31,0.01,0.0,0.0,2024-05-03 14:42:32.140,9.438888888888888,289551.02623456786,10.374767467273664
40.228294,29.009222,33.98,-0.46,-0.17,10.54,0.02,0.0,-0.01,2024-05-03 14:42:33.140,9.438888888888888,289551.02623456786,10.551402750345567
40.228378,29.009222,33.61,-0.17,-0.43,10.16,-0.01,0.01,-0.01,2024-05-03 14:42:34.140,9.33611111111111,283279.65470679005,10.170516211087813
40.228378,29.009222,33.61,-0.21,-0.17,10.38,-0.01,-0.01,-0.02,2024-05-03 14:42:35.140,9.33611111111111,283279.65470679005,10.383515782238693
40.228378,29.009222,33.61,-0.17,-0.19,10.62,0.03,0.0,-0.01,2024-05-03 14:42:36.140,9.33611111111111,283279.65470679005,10.623059822857066
40.228466,29.009227,35.23,0.14,-0.57,9.42,0.02,-0.01,-0.02,2024-05-03 14:42:37.140,9.786111111111111,311245.9047067901,9.43826784955799
40.228466,29.009227,35.23,-0.2,-0.37,10.24,0.01,-0.0,-0.02,2024-05-03 14:42:38.140,9.786111111111111,311245.9047067901,10.248634055326592
40.228466,29.009227,35.23,-0.19,0.05,10.56,0.01,-0.0,-0.02,2024-05-03 14:42:39.140,9.786111111111111,311245.9047067901,10.561827493383898
40.228466,29.009227,35.23,-0.59,-0.24,10.71,0.0,-0.0,-0.02,2024-05-03 14:42:40.140,9.786111111111111,311245.9047067901,10.728923524753078
40.228553,29.009231,35.23,-0.23,0.02,9.27,0.01,-0.01,-0.02,2024-05-03 14:42:41.140,9.786111111111111,311245.9047067901,9.272874419509842
40.228637,29.009237,35.0,-0.82,-0.01,10.6,0.01,0.01,-0.0,2024-05-03 14:42:42.140,9.722222222222221,307195.2160493827,10.631674374246044
40.228725,29.009241,35.61,-0.3,-0.29,8.65,0.03,-0.01,-0.01,2024-05-03 14:42:43.140,9.891666666666667,317996.4756944445,8.660057736528088
40.228725,29.009241,35.61,-0.19,0.09,10.74,0.01,-0.0,-0.01,2024-05-03 14:42:44.140,9.891666666666667,317996.4756944445,10.74205753103194
40.228813,29.009244,35.0,-0.51,0.23,10.05,0.01,-0.01,-0.01,2024-05-03 14:42:45.140,9.722222222222221,307195.2160493827,10.065560093705665
40.228813,29.009244,35.0,-0.07,0.28,10.22,0.04,-0.0,-0.01,2024-05-03 14:42:46.140,9.722222222222221,307195.2160493827,10.22407453024478
40.2289,29.00925,34.17,-0.34,-0.34,9.17,0.02,0.01,-0.01,2024-05-03 14:42:47.140,9.491666666666667,292798.1423611111,9.182597671683105
40.2289,29.00925,34.17,0.04,-0.06,10.0,0.02,0.01,0.0,2024-05-03 14:42:48.140,9.491666666666667,292798.1423611111,10.000259996620088
40.2289,29.00925,34.17,-0.52,0.16,9.8,0.02,0.0,-0.0,2024-05-03 14:42:49.140,9.491666666666667,292798.1423611111,9.815090422405696
40.229064,29.009254,33.67,-0.45,-0.11,10.74,0.01,0.01,-0.01,2024-05-03 14:42:50.140,9.352777777777778,284291.96952160494,10.749986046502572
40.229148,29.009258,33.06,-0.41,0.26,10.93,0.01,0.0,-0.01,2024-05-03 14:42:51.140,9.183333333333334,274084.2361111111,10.940776937676775
40.229228,29.00926,32.76,-0.57,0.04,10.35,0.01,-0.0,-0.01,2024-05-03 14:42:52.140,9.1,269132.49999999994,10.365760946500743
40.229312,29.009262,32.71,-0.91,-0.42,11.28,-0.0,0.01,-0.02,2024-05-03 14:42:53.140,9.08611111111111,268311.59915123455,11.324438175909656
40.229312,29.009262,32.71,-0.67,-0.45,11.06,0.02,0.0,-0.0,2024-05-03 14:42:54.140,9.08611111111111,268311.59915123455,11.08940936208958
40.229312,29.009262,32.71,-0.61,-0.18,9.62,0.01,-0.0,-0.01,2024-05-03 14:42:55.140,9.08611111111111,268311.59915123455,9.64100098537491
40.229396,29.009265,33.17,-0.43,-0.48,9.94,0.02,-0.01,0.0,2024-05-03 14:42:56.140,9.213888888888889,275911.18248456786,9.960868436035083
40.229396,29.009265,33.17,-0.64,-0.23,10.62,0.02,-0.0,-0.0,2024-05-03 14:42:57.140,9.213888888888889,275911.18248456786,10.641752675194063
40.229476,29.009267,32.8,-0.17,-0.26,10.14,0.0,-0.0,-0.01,2024-05-03 14:42:58.140,9.11111111111111,269790.1234567901,10.144757266687066
40.229564,29.009269,35.69,-0.76,-0.5,11.54,0.0,-0.01,-0.01,2024-05-03 14:42:59.140,9.91388888888889,319426.87692901236,11.575802348001627
40.229564,29.009269,35.69,-0.34,-0.03,9.82,0.03,0.01,-0.01,2024-05-03 14:43:00.140,9.91388888888889,319426.87692901236,9.825929981431782
40.229652,29.009269,34.84,0.12,-0.5,10.79,0.01,-0.01,-0.02,2024-05-03 14:43:01.140,9.677777777777777,304392.99382716045,10.802245137007398
40.229652,29.009269,34.84,-0.05,-0.38,9.43,0.01,0.01,-0.01,2024-05-03 14:43:02.140,9.677777777777777,304392.99382716045,9.437785757263194
40.229652,29.009269,34.84,-0.46,-0.68,10.45,-0.02,0.0,-0.01,2024-05-03 14:43:03.140,9.677777777777777,304392.99382716045,10.482199196733479
40.229652,29.009269,34.84,-0.43,-0.11,9.91,-0.0,-0.0,-0.02,2024-05-03 14:43:04.140,9.677777777777777,304392.99382716045,9.919934475590049
40.22974,29.009275,34.84,0.02,-0.31,9.98,0.01,0.01,-0.0,2024-05-03 14:43:05.140,9.677777777777777,304392.99382716045,9.984833498862162
40.22974,29.009275,34.84,0.4,-0.21,9.64,0.0,0.0,0.0,2024-05-03 14:43:06.140,9.677777777777777,304392.99382716045,9.650580293433137
40.22974,29.009275,34.84,-0.28,-0.05,10.67,0.04,0.01,0.01,2024-05-03 14:43:07.140,9.677777777777777,304392.99382716045,10.673790329587705
40.22974,29.009275,34.84,0.25,-0.42,10.49,0.02,0.0,-0.0,2024-05-03 14:43:08.140,9.677777777777777,304392.99382716045,10.501380861581966
40.22974,29.009275,34.84,-0.56,-0.81,10.74,0.03,0.01,0.0,2024-05-03 14:43:09.140,9.677777777777777,304392.99382716045,10.785049837622449
40.22974,29.009275,34.84,-0.31,-0.26,11.2,0.02,0.0,-0.0,2024-05-03 14:43:10.140,9.677777777777777,304392.99382716045,11.20730565301045
40.229827,29.009279,34.98,-0.0,-0.34,10.3,0.0,-0.01,-0.0,2024-05-03 14:43:11.140,9.716666666666667,306844.2361111111,10.305610122646792
40.229827,29.009279,34.98,-0.27,-0.7,9.19,0.01,-0.01,0.01,2024-05-03 14:43:12.140,9.716666666666667,306844.2361111111,9.220574819391684
40.229827,29.009279,34.98,-0.28,-0.33,9.38,0.0,-0.01,-0.0,2024-05-03 14:43:13.140,9.716666666666667,306844.2361111111,9.389978700721317
40.229827,29.009279,34.98,-0.04,-0.65,11.02,0.01,-0.01,-0.0,2024-05-03 14:43:14.140,9.716666666666667,306844.2361111111,11.039225516312275
40.229919,29.009281,36.0,-1.03,-0.49,10.18,0.02,0.01,-0.0,2024-05-03 14:43:15.140,10.0,325000.0,10.243700503236123
40.229919,29.009281,36.0,-0.66,0.49,11.1,0.06,0.0,0.01,2024-05-03 14:43:16.140,10.0,325000.0,11.130395320921894
40.229919,29.009281,36.0,-0.37,-0.44,9.69,0.01,0.0,-0.01,2024-05-03 14:43:17.140,10.0,325000.0,9.707038683347253
40.230007,29.00929,34.82,-0.59,0.15,9.92,0.0,0.01,0.0,2024-05-03 14:43:18.140,9.672222222222222,304043.6188271605,9.938661881762554
40.230007,29.00929,34.82,-0.4,0.25,10.09,-0.01,-0.02,-0.01,2024-05-03 14:43:19.140,9.672222222222222,304043.6188271605,10.101019750500441
40.230007,29.00929,34.82,-0.38,-0.05,8.78,-0.01,0.01,-0.01,2024-05-03 14:43:20.140,9.672222222222222,304043.6188271605,8.788361622054477
40.230094,29.009292,35.89,-0.38,0.01,10.4,0.0,0.0,-0.02,2024-05-03 14:43:21.140,9.969444444444445,323016.92322530865,10.406944796624993
40.230094,29.009292,35.89,-0.51,0.16,10.69,0.03,-0.0,-0.02,2024-05-03 14:43:22.140,9.969444444444445,323016.92322530865,10.703354614325361
40.230094,29.009292,35.89,-0.07,0.32,10.01,0.01,-0.0,-0.01,2024-05-03 14:43:23.140,9.969444444444445,323016.92322530865,10.015358206275
40.230094,29.009292,35.89,-0.05,-0.04,9.85,-0.02,-0.01,-0.01,2024-05-03 14:43:24.140,9.969444444444445,323016.92322530865,9.850208119628741
40.230094,29.009292,35.89,-0.33,0.0,10.01,-0.01,0.0,-0.02,2024-05-03 14:43:25.140,9.969444444444445,323016.92322530865,10.015438083279234
40.230094,29.009292,35.89,-0.21,-0.22,10.93,-0.02,0.0,-0.02,2024-05-03 14:43:26.140,9.969444444444445,323016.92322530865,10.934230654234435
40.230094,29.009292,35.89,-0.23,-0.04,9.3,-0.01,0.0,-0.01,2024-05-03 14:43:27.140,9.969444444444445,323016.92322530865,9.302929646084614
40.230182,29.009292,35.35,-0.42,0.35,9.05,0.01,0.01,-0.01,2024-05-03 14:43:28.140,9.819444444444445,313369.83989197534,9.066498772955303
40.230182,29.009292,35.35,-0.42,-0.5,10.54,0.02,0.01,-0.01,2024-05-03 14:43:29.140,9.819444444444445,313369.83989197534,10.560208331278318
40.230182,29.009292,35.35,-0.82,0.08,11.18,0.02,0.02,-0.01,2024-05-03 14:43:30.140,9.819444444444445,313369.83989197534,11.210316677061357
40.230182,29.009292,35.35,-0.09,-0.28,10.47,0.02,0.01,-0.0,2024-05-03 14:43:31.140,9.819444444444445,313369.83989197534,10.474130035473115
40.230182,29.009292,35.35,-0.48,0.23,9.19,0.05,0.01,-0.01,2024-05-03 14:43:32.140,9.819444444444445,313369.83989197534,9.205400588784824
40.230274,29.009292,35.28,-0.96,0.14,10.35,0.01,0.02,-0.02,2024-05-03 14:43:33.140,9.8,312130.00000000006,10.39536916131409
40.230274,29.009292,35.28,-0.26,0.08,9.88,-0.02,0.0,-0.01,2024-05-03 14:43:34.140,9.8,312130.00000000006,9.883744229794699
40.230274,29.009292,35.28,-0.14,-0.13,11.39,0.03,-0.01,-0.01,2024-05-03 14:43:35.140,9.8,312130.00000000006,11.391602170019807
40.230354,29.009292,33.04,-0.21,0.19,10.98,-0.01,-0.01,-0.01,2024-05-03 14:43:36.140,9.177777777777777,273752.71604938264,10.983651487551853
40.230354,29.009292,33.04,-0.33,-0.05,10.71,-0.01,-0.01,-0.01,2024-05-03 14:43:37.140,9.177777777777777,273752.71604938264,10.715199484843948
40.230354,29.009292,33.04,-0.48,-0.13,9.5,0.04,-0.0,-0.01,2024-05-03 14:43:38.140,9.177777777777777,273752.71604938264,9.51300688531234
40.230354,29.009292,33.04,-0.49,-0.04,10.6,0.01,-0.01,-0.02,2024-05-03 14:43:39.140,9.177777777777777,273752.71604938264,10.611394818778537
40.230434,29.009292,31.43,0.09,0.21,10.03,0.02,-0.02,-0.01,2024-05-03 14:43:40.140,8.730555555555556,247723.45100308646,10.032601855949432
40.230514,29.009292,32.1,-0.15,0.81,9.76,0.03,-0.0,-0.03,2024-05-03 14:43:41.140,8.916666666666666,258397.56944444438,9.79470264990214
40.23059,29.009292,32.1,-0.95,0.68,10.58,0.02,-0.01,-0.03,2024-05-03 14:43:42.140,8.916666666666666,258397.56944444438,10.644308338262285
40.230663,29.009296,29.04,-0.59,0.87,10.24,0.03,0.01,-0.04,2024-05-03 14:43:43.140,8.066666666666666,211481.1111111111,10.293813676184353
40.230728,29.0093,25.37,-0.66,0.79,9.68,0.01,-0.01,-0.05,2024-05-03 14:43:44.140,7.0472222222222225,161405.85841049385,9.734582682375244
40.230728,29.0093,25.37,-0.06,0.9,10.16,0.01,-0.02,-0.05,2024-05-03 14:43:45.140,7.0472222222222225,161405.85841049385,10.199960784238339
40.231006,29.009235,13.41,0.61,0.24,10.29,-0.01,0.0,0.32,2024-05-03 14:43:46.140,3.725,45095.78125000001,10.31085835418177
40.231014,29.009193,12.67,1.28,-0.05,9.6,-0.01,0.0,0.31,2024-05-03 14:43:47.140,3.5194444444444444,40256.08989197531,9.685086473542711
40.231002,29.009103,13.43,1.12,-0.39,10.83,-0.02,-0.07,0.34,2024-05-03 14:43:48.140,3.7305555555555556,45230.395447530864,10.89474185100317
40.230979,29.009067,15.63,1.07,-0.58,10.7,-0.01,0.03,0.32,2024-05-03 14:43:49.140,4.341666666666667,61262.72569444445,10.76899716779608
40.230979,29.009067,15.63,1.14,-0.91,9.53,0.02,0.03,0.31,2024-05-03 14:43:50.140,4.341666666666667,61262.72569444445,9.640985426811929
40.230945,29.009035,18.24,1.68,-0.94,10.29,-0.03,0.02,0.25,2024-05-03 14:43:51.140,5.066666666666666,83431.11111111111,10.468529027518622
40.230892,29.009008,24.06,1.89,-0.92,10.67,-0.01,-0.03,0.22,2024-05-03 14:43:52.140,6.683333333333334,145167.56944444444,10.875081608889195
40.230892,29.009008,24.06,1.36,-1.54,10.17,0.01,0.01,0.16,2024-05-03 14:43:53.140,6.683333333333334,145167.56944444444,10.3754566164579
40.230892,29.009008,24.06,1.14,-1.35,10.1,0.0,0.03,0.15,2024-05-03 14:43:54.140,6.683333333333334,145167.56944444444,10.253394559851873
40.230892,29.009008,24.06,0.92,-1.36,10.46,-0.03,0.03,0.12,2024-05-03 14:43:55.140,6.683333333333334,145167.56944444444,10.588087646029383
40.230892,29.009008,24.06,0.82,-1.4,10.43,-0.01,0.03,0.11,2024-05-03 14:43:56.140,6.683333333333334,145167.56944444444,10.555439356085563
40.230892,29.009008,24.06,0.56,-1.35,9.41,-0.02,0.05,0.11,2024-05-03 14:43:57.140,6.683333333333334,145167.56944444444,9.522825211039002
40.230892,29.009008,24.06,0.13,-1.44,10.24,-0.02,0.05,0.09,2024-05-03 14:43:58.140,6.683333333333334,145167.56944444444,10.341571447318827
40.230892,29.009008,24.06,-0.06,-1.57,11.7,0.03,0.05,0.08,2024-05-03 14:43:59.140,6.683333333333334,145167.56944444444,11.805020118576673
40.230823,29.008996,28.41,0.35,-1.72,9.58,-0.01,0.03,0.04,2024-05-03 14:44:00.140,7.891666666666667,202404.80902777778,9.739471238214115
40.230823,29.008996,28.41,0.18,-1.16,11.18,0.03,0.04,0.03,2024-05-03 14:44:01.140,7.891666666666667,202404.80902777778,11.24145898004347
40.230823,29.008996,28.41,0.23,-1.16,8.55,-0.01,0.01,0.01,2024-05-03 14:44:02.140,7.891666666666667,202404.80902777778,8.631396179066282
40.230823,29.008996,28.41,-0.27,-0.81,10.95,0.01,0.01,0.02,2024-05-03 14:44:03.140,7.891666666666667,202404.80902777778,10.98323722770295
40.230823,29.008996,28.41,0.14,-1.46,8.07,0.04,-0.01,0.02,2024-05-03 14:44:04.140,7.891666666666667,202404.80902777778,8.202200924142252
40.230823,29.008996,28.41,-0.05,-0.77,11.54,0.01,0.0,0.01,2024-05-03 14:44:05.140,7.891666666666667,202404.80902777778,11.565768456959528
40.230823,29.008996,28.41,0.18,-1.81,8.48,-0.0,-0.02,0.01,2024-05-03 14:44:06.140,7.891666666666667,202404.80902777778,8.672883026998578
40.230823,29.008996,28.41,0.35,-1.63,8.25,-0.01,-0.02,-0.0,2024-05-03 14:44:07.140,7.891666666666667,202404.80902777778,8.416763035751927
40.230751,29.008993,30.0,-0.06,-1.02,8.91,0.01,0.01,0.0,2024-05-03 14:44:08.140,8.333333333333334,225694.4444444445,8.968394505149737
