Latitude,Longitude,Speed,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
40.228729,29.009023,36.02,-0.62,1.27,10.56,0.02,-0.01,-0.0
40.228729,29.009023,36.02,-0.96,2.34,11.79,-0.01,0.0,-0.01
40.228729,29.009023,36.02,-0.67,1.93,8.4,-0.01,-0.0,-0.01
40.228729,29.009023,36.02,-0.82,1.95,10.3,-0.0,0.0,-0.0
40.228729,29.009023,36.02,-0.41,1.3,8.93,-0.01,-0.02,-0.03
40.228729,29.009023,36.02,-0.44,2.13,10.22,-0.0,0.01,-0.01
40.22861,29.009023,16.91,-0.52,1.93,11.17,0.01,-0.01,-0.01
40.22861,29.009023,16.91,-0.45,2.04,9.88,0.01,-0.01,0.0
40.228576,29.009019,12.04,-0.31,1.16,9.97,0.0,-0.01,-0.01
40.228576,29.009019,12.04,-0.51,0.9,10.19,0.0,-0.0,-0.0
40.228576,29.009019,12.04,-0.23,0.52,10.19,0.01,-0.0,-0.01
40.228576,29.009019,12.04,-0.37,0.36,10.17,0.01,0.01,-0.01
40.228576,29.009019,12.04,-0.36,0.19,10.11,0.01,0.0,-0.01
40.228549,29.009019,5.15,-0.27,-0.77,10.19,0.01,-0.0,-0.01
40.228458,29.009019,13.41,-0.25,-1.13,10.02,-0.0,0.0,-0.01
40.228416,29.009021,17.28,0.44,-1.12,10.06,0.0,-0.01,-0.01
40.228416,29.009021,17.28,-0.04,-0.43,10.67,0.01,-0.01,-0.01
40.228416,29.009021,17.28,-0.47,-1.1,9.54,0.01,-0.0,-0.02
40.228366,29.009023,20.35,0.06,-0.87,9.78,0.02,0.01,-0.01
40.228366,29.009023,20.35,-0.78,-0.51,10.93,0.02,0.01,-0.01
40.228366,29.009023,20.35,-0.34,-0.47,9.37,0.0,-0.01,-0.01
40.228313,29.009023,23.15,-0.96,-0.4,10.9,-0.0,0.01,-0.01
40.228313,29.009023,23.15,0.04,-0.44,10.21,0.01,-0.01,-0.02
40.228313,29.009023,23.15,0.34,0.72,11.17,0.03,-0.0,-0.01
40.228313,29.009023,23.15,-0.06,-0.28,10.15,0.02,-0.01,-0.01
40.228313,29.009023,23.15,-1.08,-1.23,10.4,-0.0,0.01,-0.01
40.228313,29.009023,23.15,-1.05,-0.1,12.04,-0.01,-0.02,-0.0
40.228313,29.009023,23.15,-0.53,-0.45,10.78,-0.03,0.02,-0.02
40.228313,29.009023,23.15,-0.43,-0.21,10.24,0.02,0.01,-0.02
40.228195,29.009025,23.63,-0.91,-0.45,9.35,0.03,0.03,-0.03
40.228137,29.009025,22.78,-0.8,0.02,10.14,0.02,0.01,-0.04
40.228137,29.009025,22.78,-1.08,-0.11,10.26,0.0,-0.01,-0.04
40.228137,29.009025,22.78,0.03,0.85,9.18,0.02,-0.0,-0.03
40.228137,29.009025,22.78,-0.48,-0.21,10.85,0.02,0.01,-0.05
40.228137,29.009025,22.78,-1.64,-0.38,11.47,0.01,0.01,-0.04
40.22808,29.009023,22.84,-0.27,0.16,10.57,0.01,-0.02,-0.04
40.227806,29.009126,11.04,0.2,-0.07,9.96,0.01,0.01,0.28
40.227878,29.009271,16.67,1.0,-0.38,9.93,-0.02,0.03,0.27
40.227878,29.009271,16.67,1.09,-0.59,9.76,-0.02,-0.01,0.22
40.227878,29.009271,16.67,0.49,-0.94,9.93,-0.02,0.01,0.17
40.227916,29.009277,15.98,-0.07,-0.82,10.4,0.0,0.03,0.09
40.227916,29.009277,15.98,-0.08,-0.59,9.97,-0.01,0.03,0.08
40.227916,29.009277,15.98,-0.39,-0.62,10.15,0.01,0.04,0.06
40.227916,29.009277,15.98,-0.16,-0.89,10.61,-0.0,0.04,0.02
40.227916,29.009277,15.98,-0.14,-0.57,10.41,-0.0,0.02,0.01
40.227916,29.009277,15.98,-0.18,-0.51,9.49,0.01,0.01,0.01
40.228004,29.009273,19.52,0.23,-0.04,10.31,0.01,-0.0,-0.01
40.228481,29.009311,16.39,0.08,-1.0,10.45,0.0,0.0,0.0
40.22858,29.009311,23.11,-0.32,-1.11,10.74,-0.01,-0.0,-0.02
40.228645,29.009309,26.47,0.17,-0.85,9.65,0.03,-0.0,-0.01
40.228645,29.009309,26.47,-0.23,-1.04,8.83,0.02,0.0,-0.02
40.228645,29.009309,26.47,-0.19,-1.28,10.55,0.01,-0.02,-0.01
40.228645,29.009309,26.47,0.11,-0.94,9.09,0.05,0.01,-0.01
40.228645,29.009309,26.47,-0.76,-0.88,11.2,-0.01,0.0,-0.01
40.228645,29.009309,26.47,-0.13,-1.23,9.19,-0.02,-0.0,-0.01
40.228645,29.009309,26.47,-0.36,-0.2,11.18,0.02,-0.01,-0.01
40.228645,29.009309,26.47,0.36,-0.64,11.6,0.02,-0.01,-0.01
40.228645,29.009309,26.47,0.17,-0.46,9.74,0.02,-0.01,0.0
40.228717,29.009309,29.95,0.36,-0.71,9.57,0.02,-0.02,-0.01
40.228717,29.009309,29.95,-0.17,-0.98,9.92,0.0,-0.01,-0.01
40.228717,29.009309,29.95,0.07,-0.39,9.67,0.01,-0.02,-0.01
40.228717,29.009309,29.95,-0.52,-0.38,11.19,0.0,0.0,-0.01
40.228794,29.009309,31.69,0.05,-0.54,9.16,0.0,0.01,-0.02
40.228794,29.009309,31.69,0.05,-0.34,10.09,0.01,-0.0,-0.01
40.228794,29.009309,31.69,-0.01,-0.41,11.11,0.01,0.01,-0.01
40.228874,29.009307,32.02,-0.38,-0.02,9.31,-0.01,0.0,-0.02
40.228874,29.009307,32.02,0.28,-0.02,10.65,0.0,-0.0,-0.02
40.228874,29.009307,32.02,-0.21,-0.1,10.03,0.04,-0.0,-0.01
40.228874,29.009307,32.02,-0.69,-0.23,10.83,-0.0,0.01,-0.01
40.228874,29.009307,32.02,0.0,-0.35,11.01,0.0,-0.0,-0.01
40.228874,29.009307,32.02,-0.74,-0.66,10.56,0.01,0.01,-0.02
40.22895,29.009309,32.17,-0.62,-0.67,11.22,-0.0,-0.0,-0.02
40.22895,29.009309,32.17,-0.21,-1.05,10.32,0.02,0.01,-0.02
40.22895,29.009309,32.17,0.4,-0.85,10.47,0.02,-0.01,-0.02
40.22895,29.009309,32.17,0.09,-1.59,9.3,-0.0,0.01,-0.02
40.229034,29.009309,33.97,-0.6,-1.31,10.04,-0.02,-0.02,-0.03
40.229125,29.009309,36.47,-0.64,-1.15,10.24,0.03,0.01,-0.0
40.229125,29.009309,36.47,0.22,-0.79,10.08,-0.01,0.0,-0.01
40.229125,29.009309,36.47,-0.25,-1.27,9.17,0.0,-0.0,-0.02
40.229125,29.009309,36.47,-0.54,-1.17,9.71,-0.02,-0.0,-0.01
40.229225,29.009311,41.06,-0.22,-0.59,9.5,0.0,-0.0,-0.01
40.229225,29.009311,41.06,-0.25,-0.67,10.41,0.03,0.0,0.01
40.229225,29.009311,41.06,-0.39,-1.22,10.1,-0.01,-0.01,-0.0
40.229442,29.009311,46.39,0.36,-0.43,11.09,0.01,-0.01,-0.01
40.229442,29.009311,46.39,0.41,-0.19,9.87,0.02,-0.02,-0.0
40.229442,29.009311,46.39,-0.77,-0.32,10.55,0.02,0.0,-0.01
40.229442,29.009311,46.39,-0.69,-0.23,10.63,0.01,-0.01,-0.01
40.229442,29.009311,46.39,-0.55,0.16,9.94,0.0,-0.0,0.0
40.22956,29.009313,48.11,-0.28,-0.06,11.14,0.03,0.0,-0.0
40.229682,29.009311,48.3,-0.19,-0.28,10.0,0.0,0.01,-0.0
40.229682,29.009311,48.3,-0.11,-0.39,9.9,-0.01,-0.0,-0.01
40.229682,29.009311,48.3,-0.4,-0.17,10.65,0.04,0.01,0.0
40.229682,29.009311,48.3,-1.13,-0.01,11.78,0.01,0.01,-0.01
40.229682,29.009311,48.3,-0.57,0.33,11.64,0.02,0.0,-0.0
40.229801,29.009309,47.36,-0.63,-0.44,8.93,0.01,-0.01,-0.01
40.229801,29.009309,47.36,-0.42,0.46,11.26,0.02,-0.01,-0.0
40.229801,29.009309,47.36,-0.15,-0.14,10.04,-0.01,-0.03,-0.03
40.229919,29.009307,46.8,-0.39,0.18,11.23,-0.02,-0.01,-0.01
40.229919,29.009307,46.8,-0.69,0.44,10.75,0.02,-0.0,-0.02
40.229919,29.009307,46.8,0.02,0.14,9.62,0.02,-0.01,-0.01
40.229919,29.009307,46.8,-0.22,0.31,9.38,-0.01,-0.01,-0.01
40.229919,29.009307,46.8,0.82,0.19,8.89,0.01,-0.01,-0.0
40.229919,29.009307,46.8,-0.59,0.41,11.44,0.01,-0.01,0.0
40.230037,29.009305,47.82,-0.09,-0.19,9.35,-0.02,-0.01,-0.01
40.230155,29.009309,46.78,0.23,0.05,10.66,0.01,0.0,-0.01
40.230155,29.009309,46.78,-0.12,0.02,10.74,-0.0,0.01,-0.01
40.230155,29.009309,46.78,0.02,0.02,9.84,0.01,0.02,-0.02
40.230266,29.009309,43.84,-0.65,0.12,11.92,0.02,0.02,-0.02
40.230266,29.009309,43.84,0.02,0.02,9.08,0.01,-0.01,-0.02
40.230266,29.009309,43.84,-0.75,0.08,8.58,-0.01,-0.01,-0.01
40.230266,29.009309,43.84,0.1,-0.17,9.23,0.02,-0.02,-0.02
40.230266,29.009309,43.84,-0.5,-0.19,10.49,0.05,0.0,-0.01
40.230266,29.009309,43.84,-0.28,0.41,9.42,0.04,-0.01,-0.01
40.230266,29.009309,43.84,0.31,0.33,10.53,0.03,-0.02,-0.01
40.230266,29.009309,43.84,-0.65,0.4,9.77,0.02,-0.01,-0.01
40.230373,29.009307,41.69,-0.24,-0.07,10.51,0.03,-0.0,-0.01
40.230373,29.009307,41.69,0.11,0.35,9.9,-0.0,0.01,-0.01
40.230373,29.009307,41.69,-0.32,-0.03,10.7,0.03,-0.0,-0.01
40.23048,29.009307,41.73,-0.1,0.88,10.03,0.04,-0.02,-0.0
40.230583,29.009311,42.13,-0.31,0.16,8.86,0.0,-0.0,-0.01
40.230682,29.009307,38.98,-0.65,0.17,9.4,0.02,0.01,-0.01
40.230682,29.009307,38.98,-0.55,-0.07,10.3,-0.0,-0.01,-0.01
40.230789,29.009305,42.63,-0.08,0.17,10.37,0.01,0.0,-0.01
40.230789,29.009305,42.63,-0.77,0.11,10.09,0.02,0.03,-0.02
40.230888,29.009298,38.84,-0.04,0.2,9.99,0.01,0.0,-0.02
40.230888,29.009298,38.84,0.19,0.24,10.85,0.01,0.0,-0.01
40.231071,29.009296,37.35,-0.62,0.14,9.88,-0.01,-0.01,-0.01
40.231071,29.009296,37.35,-0.78,-0.0,10.18,-0.02,0.01,-0.01
40.231163,29.009294,36.37,-0.26,0.13,8.72,-0.0,-0.01,-0.01
40.231163,29.009294,36.37,-0.85,0.36,10.24,-0.0,-0.01,-0.01
40.231254,29.009294,36.45,-0.3,0.36,9.32,0.02,-0.01,-0.01
40.231254,29.009294,36.45,-0.06,-0.2,10.19,-0.01,-0.01,-0.01
40.231346,29.009292,36.08,-0.81,-0.22,10.68,0.0,0.02,-0.01
40.231433,29.009292,34.82,-0.78,0.05,10.29,0.01,-0.0,-0.01
40.231433,29.009292,34.82,-0.06,-0.25,10.47,0.0,0.01,-0.01
40.231433,29.009292,34.82,-0.27,0.02,10.9,-0.01,-0.0,-0.02
40.231433,29.009292,34.82,-0.44,0.09,10.37,-0.01,-0.0,-0.01
40.231433,29.009292,34.82,0.18,0.15,8.91,0.02,0.0,-0.01
40.231433,29.009292,34.82,-0.86,-0.02,11.16,0.01,-0.0,-0.01
40.231597,29.009292,32.19,0.03,0.43,10.91,0.01,-0.01,-0.01
40.231597,29.009292,32.19,0.39,0.28,9.94,-0.0,-0.02,-0.01
40.231597,29.009292,32.19,-0.41,0.37,10.02,0.02,-0.0,-0.0
40.231678,29.00929,31.85,-0.72,0.06,10.75,-0.01,-0.0,-0.0
40.231678,29.00929,31.85,-0.17,0.11,9.46,0.01,0.01,-0.01
40.231678,29.00929,31.85,-0.35,0.26,9.84,0.0,-0.01,-0.0
40.231678,29.00929,31.85,-0.56,-0.07,10.44,0.01,0.01,0.0
40.23183,29.009292,30.26,0.26,0.21,9.87,0.02,-0.01,-0.0
40.23183,29.009292,30.26,-0.56,0.11,10.06,-0.0,0.02,-0.0
40.231906,29.009294,31.58,0.03,-0.06,10.01,0.02,-0.0,-0.01
40.231906,29.009294,31.58,-0.43,0.25,9.81,0.03,0.01,-0.01
40.231906,29.009294,31.58,-0.25,0.18,9.91,0.01,-0.0,-0.01
40.231979,29.009286,28.37,-0.51,-0.01,10.47,0.02,-0.0,-0.01
40.232116,29.009281,27.32,0.24,-0.0,10.16,-0.0,-0.0,-0.02
40.232185,29.009283,27.5,-0.41,0.39,10.6,0.02,0.01,-0.02
40.232185,29.009283,27.5,-0.57,0.06,10.2,0.01,0.0,-0.02
40.23225,29.009283,25.46,-0.84,0.45,9.62,0.01,0.01,-0.04
40.23225,29.009283,25.46,-0.86,0.68,9.84,0.01,0.01,-0.03
40.232501,29.009048,16.82,0.33,-0.63,10.17,0.0,0.02,0.13
40.232501,29.009048,16.82,-0.08,-0.9,10.12,-0.01,0.04,0.11
40.232501,29.009048,16.82,0.06,-0.91,10.58,0.0,0.04,0.1
40.232448,29.009037,22.34,0.05,-0.9,10.22,0.02,0.03,0.07
40.232448,29.009037,22.34,-0.68,-1.07,9.59,0.02,0.04,0.04
40.232448,29.009037,22.34,-0.69,-1.01,10.06,0.01,0.04,0.02
40.232341,29.009031,20.74,-0.08,-1.8,10.4,0.0,-0.01,0.01
40.232341,29.009031,20.74,0.22,-1.5,9.87,-0.02,-0.01,0.0
40.232276,29.009027,26.19,0.15,-0.89,9.94,0.0,-0.0,0.02
40.232276,29.009027,26.19,-0.16,-1.55,10.04,-0.01,-0.0,-0.0
40.232276,29.009027,26.19,-0.34,-0.96,11.44,0.03,0.02,0.01
40.232276,29.009027,26.19,-0.28,-1.03,9.59,0.01,0.01,0.01
40.232276,29.009027,26.19,-0.27,-0.96,11.68,0.01,0.01,-0.0
40.232276,29.009027,26.19,-0.11,-1.26,9.11,0.01,0.0,0.0
40.232276,29.009027,26.19,-0.37,-0.38,11.62,0.01,0.01,0.0
40.232276,29.009027,26.19,0.09,-0.56,9.42,0.02,-0.0,0.0
40.232276,29.009027,26.19,-1.07,-0.82,11.78,0.01,0.03,-0.01
40.232276,29.009027,26.19,-0.1,-0.85,9.29,0.02,0.0,0.0
40.232276,29.009027,26.19,-0.4,-1.19,8.49,0.01,0.0,-0.0
40.232276,29.009027,26.19,-0.43,-0.77,9.19,-0.01,-0.01,-0.01
40.232276,29.009027,26.19,0.17,-0.7,9.46,0.03,-0.0,-0.01
40.232276,29.009027,26.19,-0.62,-0.79,11.42,0.02,0.01,-0.0
40.232135,29.009029,26.19,-0.26,-0.64,10.14,0.01,0.01,-0.01
40.232135,29.009029,26.19,-0.48,-0.68,11.43,0.01,-0.0,-0.01
40.231971,29.009025,34.5,-0.15,-0.54,9.57,0.01,0.01,0.01
40.231971,29.009025,34.5,-0.27,-0.74,9.45,-0.0,-0.01,-0.02
40.23188,29.009031,36.26,-0.0,-0.87,9.42,0.0,-0.01,-0.01
40.231781,29.009023,39.58,-0.19,-0.58,9.4,-0.01,-0.0,-0.01
40.231781,29.009023,39.58,0.06,-0.62,10.09,0.0,-0.01,-0.01
40.231681,29.009019,40.56,-0.45,-0.73,10.83,0.0,0.0,-0.01
40.231681,29.009019,40.56,-0.4,-0.72,10.34,-0.01,0.01,-0.01
40.231681,29.009019,40.56,-0.65,-0.9,12.12,0.03,0.03,-0.01
40.231681,29.009019,40.56,0.52,-0.98,9.82,-0.01,-0.0,-0.01
40.231681,29.009019,40.56,-0.6,-0.97,11.1,0.05,0.03,0.0
40.231578,29.009016,41.95,-0.41,-0.61,10.82,0.01,-0.0,-0.01
40.231578,29.009016,41.95,-0.14,-0.66,9.2,-0.01,-0.0,-0.01
40.231578,29.009016,41.95,-0.84,-0.39,10.79,-0.0,0.01,-0.01
40.231578,29.009016,41.95,0.07,-0.05,10.39,-0.01,-0.02,-0.01
40.231361,29.00901,44.41,-0.0,-0.3,10.11,-0.01,-0.01,-0.01
40.231361,29.00901,44.41,-0.17,-0.43,10.31,0.0,-0.02,-0.01
40.231361,29.00901,44.41,-0.69,-0.22,11.7,0.02,-0.0,-0.01
40.231361,29.00901,44.41,-0.39,-0.38,9.17,0.02,-0.01,-0.01
40.231361,29.00901,44.41,-0.34,-0.2,10.6,0.03,-0.0,-0.01
40.231246,29.009008,44.36,0.37,-0.75,9.72,-0.03,-0.0,-0.0
40.231246,29.009008,44.36,-0.18,-0.04,9.92,0.02,0.0,-0.0
40.231246,29.009008,44.36,-0.47,-0.63,9.86,0.0,0.01,-0.01
40.231246,29.009008,44.36,-0.62,-0.11,10.75,-0.01,0.01,-0.01
40.231246,29.009008,44.36,-0.87,0.14,10.29,0.05,0.02,-0.0
40.23114,29.009004,44.36,-0.02,-0.01,9.94,0.02,-0.01,-0.02
40.23114,29.009004,44.36,-0.5,-0.49,10.02,-0.02,-0.0,-0.01
40.23114,29.009004,44.36,-0.38,-0.12,10.32,0.02,-0.01,-0.01
40.231033,29.009,43.28,-0.67,-0.21,10.35,0.03,0.01,-0.01
40.231033,29.009,43.28,-0.06,-0.28,10.52,0.03,-0.0,-0.01
40.231033,29.009,43.28,-0.23,-0.12,10.23,-0.01,0.0,-0.01
40.230926,29.008996,44.11,-0.11,-0.67,11.28,-0.02,0.0,-0.02
40.230926,29.008996,44.11,-0.08,-0.29,11.4,0.03,0.01,-0.0
40.230926,29.008996,44.11,0.18,-0.24,9.39,0.0,0.0,-0.01
40.230926,29.008996,44.11,0.01,-0.41,9.58,0.03,0.0,-0.01
40.230926,29.008996,44.11,-0.18,-0.05,9.79,0.03,-0.0,-0.01
40.230815,29.008995,43.97,-0.08,-0.06,10.27,0.01,-0.01,-0.01
40.230815,29.008995,43.97,-0.34,0.09,10.08,0.02,-0.0,-0.0
40.230705,29.008995,45.02,-0.62,0.09,10.64,0.03,-0.0,-0.0
40.230705,29.008995,45.02,0.38,0.08,10.15,0.03,0.0,-0.0
40.230705,29.008995,45.02,-0.17,-0.2,9.73,0.01,0.01,-0.01
40.230705,29.008995,45.02,0.09,-0.4,10.49,0.0,0.01,-0.01
40.230594,29.008989,44.69,-0.52,-0.35,10.65,-0.03,-0.0,-0.01
40.230594,29.008989,44.69,0.22,-0.61,10.11,-0.0,0.0,-0.01
40.230484,29.008983,43.99,-0.22,-0.45,10.64,-0.01,0.0,-0.0
40.230484,29.008983,43.99,-0.83,-0.47,11.78,-0.01,0.0,-0.01
40.230484,29.008983,43.99,-0.39,-0.18,11.03,0.04,0.01,-0.0
40.230262,29.008981,44.54,-0.44,-0.15,9.33,0.0,-0.0,-0.01
40.230262,29.008981,44.54,0.21,-0.26,9.33,0.03,-0.02,0.0
40.230262,29.008981,44.54,-0.68,-0.3,10.66,0.01,-0.03,-0.01
40.230152,29.008981,43.13,-0.55,-0.19,10.59,0.0,0.0,-0.0
40.230041,29.008981,43.71,-0.33,-0.26,10.64,0.03,-0.01,-0.01
40.230041,29.008981,43.71,-0.49,-0.51,10.48,0.02,-0.01,0.0
40.230041,29.008981,43.71,-0.79,-0.61,10.49,0.03,-0.01,-0.01
40.230041,29.008981,43.71,0.13,-0.36,9.38,0.01,-0.02,-0.01
40.229934,29.008985,41.8,0.3,-0.24,11.02,-0.0,0.01,-0.01
40.22982,29.008983,46.1,-0.34,-0.45,10.49,0.02,-0.0,-0.01
40.22982,29.008983,46.1,-0.25,-0.55,8.17,0.03,-0.01,-0.01
40.22982,29.008983,46.1,-0.74,-0.36,9.29,0.04,0.01,-0.0
40.22982,29.008983,46.1,-0.56,-0.4,10.35,-0.03,-0.01,-0.01
40.229705,29.008983,45.43,-0.31,-0.34,10.02,-0.01,-0.01,-0.01
40.229587,29.008981,47.67,-0.06,-1.03,10.03,-0.04,0.01,-0.01
40.229587,29.008981,47.67,-0.61,-0.07,9.62,-0.01,0.02,-0.0
40.229587,29.008981,47.67,-0.6,-0.43,9.9,0.02,-0.0,-0.01
40.229469,29.008983,45.69,-0.44,0.16,9.85,0.02,-0.02,-0.01
40.229469,29.008983,45.69,-0.74,-0.16,10.71,-0.01,-0.01,-0.01
40.229354,29.008983,45.41,-0.51,0.11,9.67,-0.03,0.01,-0.01
40.229354,29.008983,45.41,-0.28,-0.13,10.19,0.03,-0.01,-0.01
40.229354,29.008983,45.41,-0.24,-0.05,9.14,0.02,-0.01,-0.0
40.229354,29.008983,45.41,-0.44,-0.44,9.21,-0.0,-0.02,-0.01
40.22924,29.008983,45.5,-0.58,0.02,10.86,0.01,0.01,-0.01
40.22924,29.008983,45.5,-0.37,-0.12,9.72,-0.02,0.0,-0.01
40.22924,29.008983,45.5,-0.39,-0.21,9.12,0.02,-0.02,-0.02
40.229125,29.008985,45.74,-0.48,-0.13,9.81,-0.01,-0.0,-0.01
40.229125,29.008985,45.74,-1.3,-0.21,8.99,0.01,0.02,-0.01
40.229125,29.008985,45.74,-0.63,-0.22,9.91,0.01,-0.01,-0.01
40.229011,29.008987,45.17,-0.65,0.35,11.77,-0.01,0.0,-0.01
40.229011,29.008987,45.17,-0.18,-0.01,9.06,0.0,0.01,0.0
40.229011,29.008987,45.17,-0.59,0.36,9.3,-0.02,0.02,-0.01
40.229011,29.008987,45.17,0.28,1.08,8.89,0.03,0.01,-0.01
40.229011,29.008987,45.17,-0.78,0.74,9.37,0.06,0.01,-0.01
40.228897,29.008985,46.5,-0.11,0.14,11.0,0.02,0.02,-0.02
40.228897,29.008985,46.5,-1.57,0.71,10.55,-0.02,0.01,-0.02
40.228897,29.008985,46.5,-0.07,0.77,9.25,0.01,0.0,-0.01
40.228897,29.008985,46.5,-0.52,0.79,10.45,0.01,0.01,-0.02
40.228897,29.008985,46.5,-0.48,0.58,10.11,0.0,-0.01,-0.01
40.228897,29.008985,46.5,-0.77,0.63,11.84,-0.01,0.01,-0.02
40.228897,29.008985,46.5,-0.28,1.01,10.77,-0.0,-0.02,-0.02
40.228786,29.008985,42.43,-0.47,0.21,8.93,0.03,0.01,-0.01
40.228786,29.008985,42.43,-0.57,0.63,9.68,-0.01,-0.0,-0.02
40.228786,29.008985,42.43,-0.87,0.66,10.19,-0.0,-0.01,-0.02
40.228786,29.008985,42.43,-0.66,0.4,10.81,0.01,-0.01,-0.02
40.228786,29.008985,42.43,-0.44,0.04,10.2,0.02,-0.0,-0.01
40.228786,29.008985,42.43,-0.4,0.98,11.23,0.01,-0.0,-0.02
40.228687,29.008981,39.69,-1.82,0.61,9.34,0.04,0.01,-0.01
40.228687,29.008981,39.69,-0.17,0.59,9.76,-0.01,-0.01,-0.02
40.228687,29.008981,39.69,-0.84,0.66,10.33,0.01,0.0,-0.03
40.228687,29.008981,39.69,-0.42,0.68,11.05,0.01,0.0,-0.02
40.228687,29.008981,39.69,-0.52,1.05,11.11,-0.01,-0.0,-0.02
40.228687,29.008981,39.69,0.3,-0.04,11.39,0.04,-0.0,-0.01
40.228687,29.008981,39.69,-0.79,0.93,9.87,0.04,0.0,-0.02
40.228687,29.008981,39.69,-0.37,1.05,9.22,-0.02,-0.01,-0.03
40.228687,29.008981,39.69,-1.52,0.44,8.54,0.06,-0.01,-0.01
40.228595,29.008977,36.6,-0.41,0.69,10.56,0.01,-0.02,-0.02
40.228595,29.008977,36.6,3.79,1.94,11.04,0.07,-0.03,0.02
40.228595,29.008977,36.6,-0.04,0.19,12.27,0.04,-0.04,0.05
40.228595,29.008977,36.6,0.48,-0.02,9.43,-0.01,-0.04,0.05
40.228595,29.008977,36.6,-0.23,-0.2,8.67,0.04,0.0,0.05
40.228595,29.008977,36.6,-0.51,0.23,9.61,0.01,0.01,0.04
40.228595,29.008977,36.6,0.17,-0.3,9.5,0.01,0.02,0.01
40.228595,29.008977,36.6,-0.08,-0.4,10.05,0.0,0.04,0.0
40.228507,29.008977,32.67,0.1,0.1,10.32,0.01,0.07,-0.01
40.228507,29.008977,32.67,-0.05,0.0,9.09,0.01,0.03,-0.01
40.228507,29.008977,32.67,-0.6,0.02,11.51,-0.04,-0.0,-0.02
40.228507,29.008977,32.67,-0.92,0.0,10.45,0.01,-0.0,-0.01
40.228507,29.008977,32.67,-0.61,0.17,10.34,0.02,-0.02,-0.01
40.228427,29.008979,31.97,-0.28,0.42,10.8,0.02,-0.01,-0.02
40.228427,29.008979,31.97,1.01,0.92,8.72,0.02,-0.01,-0.01
40.228427,29.008979,31.97,-1.06,-0.85,8.19,0.05,0.02,-0.0
40.228427,29.008979,31.97,-0.75,0.41,9.75,0.01,0.01,-0.01
40.228427,29.008979,31.97,-0.77,0.78,9.69,0.04,0.02,-0.01
40.228427,29.008979,31.97,-0.29,0.9,10.56,0.03,0.03,-0.0
40.228351,29.008981,30.63,-0.6,1.14,9.64,0.03,-0.0,-0.01
40.228351,29.008981,30.63,-0.95,1.42,12.27,0.01,0.01,-0.01
40.228351,29.008981,30.63,0.23,0.73,10.36,0.03,0.01,-0.0
40.228351,29.008981,30.63,-0.84,1.32,9.76,0.0,0.0,-0.01
40.228351,29.008981,30.63,-0.02,1.04,10.3,0.01,-0.01,-0.01
40.228351,29.008981,30.63,-0.83,0.16,9.07,0.0,0.0,-0.01
40.228351,29.008981,30.63,0.1,0.61,11.29,-0.03,-0.01,-0.02
40.228279,29.008983,29.37,-0.14,0.71,10.09,-0.03,-0.03,-0.02
40.228279,29.008983,29.37,-0.13,0.44,9.56,0.01,-0.01,-0.02
40.228279,29.008983,29.37,-0.81,0.91,9.6,0.01,-0.01,-0.0
40.228279,29.008983,29.37,0.84,1.73,8.85,0.03,-0.02,-0.01
40.228279,29.008983,29.37,-0.78,0.78,9.59,0.03,-0.0,-0.0
40.228279,29.008983,29.37,-1.25,0.59,9.45,0.03,0.02,-0.01
40.228279,29.008983,29.37,-0.59,1.18,9.92,-0.02,-0.02,-0.01
40.228164,29.008985,20.93,-0.67,-0.29,10.23,0.0,0.02,-0.03
40.228118,29.008983,19.11,-0.58,-0.04,10.35,0.02,-0.01,-0.03
40.228118,29.008983,19.11,-1.34,0.02,10.95,0.01,0.02,-0.02
40.227821,29.009183,17.22,1.37,-0.59,10.26,-0.01,0.01,0.27
40.227867,29.009206,20.35,0.78,-0.52,10.25,0.0,0.01,0.19
40.227867,29.009206,20.35,0.69,-0.83,9.51,-0.02,0.02,0.15
40.227924,29.009218,24.35,0.87,-0.87,10.44,0.0,0.03,0.07
40.227924,29.009218,24.35,0.29,-1.16,10.72,0.0,0.02,0.06
40.227924,29.009218,24.35,0.16,-0.89,9.72,0.01,0.02,0.05
40.227924,29.009218,24.35,-0.23,-0.89,10.11,0.02,0.01,0.02
40.227924,29.009218,24.35,0.22,-1.11,9.48,0.04,0.02,0.03
40.227924,29.009218,24.35,0.11,-0.86,10.41,0.02,0.01,0.01
40.227989,29.009223,25.5,0.76,-1.13,10.49,-0.01,-0.01,0.0
40.227989,29.009223,25.5,-0.4,-0.33,9.99,0.02,0.0,-0.0
40.227989,29.009223,25.5,0.08,-1.16,9.54,-0.02,-0.01,0.0
40.227989,29.009223,25.5,-0.57,-0.64,10.27,0.04,0.01,-0.0
40.227989,29.009223,25.5,-0.06,-0.66,10.88,0.03,0.01,-0.01
40.227989,29.009223,25.5,-0.16,-0.72,9.64,0.03,0.01,-0.01
40.228057,29.009223,25.5,-0.18,-1.2,8.37,0.02,-0.01,-0.01
40.228057,29.009223,25.5,-0.06,-0.6,10.3,0.02,0.01,-0.01
40.228057,29.009223,25.5,-0.1,-0.88,9.04,0.02,-0.01,-0.01
40.228057,29.009223,25.5,-0.35,-0.7,10.54,0.03,-0.01,-0.01
40.228057,29.009223,25.5,-0.59,-0.31,11.62,0.0,-0.01,-0.0
40.22813,29.009227,31.24,-0.4,-0.29,11.61,0.02,-0.01,-0.0
